id,created_at,Type,text
831539921059934209,14/2/17,Retweet,RT @AashishKhetan: Gujarat farmers demanding water hv bn brutally assaulted by Amit Shah's police. Shah &amp; BJP r cowards. AAP wl teach them…
831539808870608897,14/2/17,Retweet,RT @raghav_chadha: Former SCBA president says SC's judgment in Sahara-Birla diary case is vitiated by bias and  deserves to be recalled htt…
831535731185119232,14/2/17,Retweet,"RT @YRDeshmukh: ""मैं हिंदुस्तानी मुसलमाँ हूँ""  by @hussainhaidry 
सुनिए तो सही एक बार .  दिल भर आएगा . दिन बन जायेगा .
 https://t.co/IG1YC5…"
831535183597694976,14/2/17,Retweet,"RT @aajtak: 15 सालों में दिल्ली का कूड़ा साफ नहीं हुआ हम 15 दिन में करके दिखा देंगे: @KapilMishraAAP
#AAPKeDoSaal
 https://t.co/fOz5QPkk43…"
831534946317529088,14/2/17,Retweet,RT @AAPInNews: Mohalla Clinic: Healthcare at doorstep runaway hit https://t.co/to647ZzR8Z
831534912687648768,14/2/17,Retweet,RT @thewire_in: No PM has stooped so low in his statements as @NarendraModi has https://t.co/jKQD9hB1CU https://t.co/eyTi66L7tt
831534596835532802,14/2/17,Retweet,"RT @AAPExpress: Watch :

15 सालों में दिल्ली का कूड़ा साफ नहीं हुआ 
हम 15 दिन में करके दिखा देंगे : @KapilMishraAAP

#AAPKe2SaalBemisaal ht…"
831534518448185344,14/2/17,Retweet,"RT @AAPExpress: Watch :

ऐतिहासिक काम , ऐतिहासिक विरोध के बावजूद I
ये इस सरकार ने 2 साल में कर के दिखाया  : .@KapilMishraAAP 

#AAPKe2SaalB…"
831533554353868800,14/2/17,Retweet,"RT @msisodia: Slum Free Delhi - Process started

5,000 families from 15 clusters happily shifted to new flats given by Delhi Gov
#AAPKe2Bem…"
831533361814343680,14/2/17,Retweet,RT @neo_pac: Hum laaye hain tufaan se kishti nikaal ke..Touching &amp; stunning achievements; hear @KapilMishraAAP @ArvindKejriwal https://t.co…
831533142800338944,14/2/17,Retweet,"RT @DaaruBaazMehta: WATCH REPORT CARD

2 Years of .@ArvindKejriwal Govt 

#AAPKe2SaalBemisaal

P1 https://t.co/a80rfpXeib 
P2 https://t.co/…"
831405944131063809,14/2/17,Retweet,"RT @Shalupcrf: Two Years Of AAP: Delhiites Heave Sigh Of Relief As Govt Slashes Power Bills By Half

https://t.co/htijBJCUPc"
831405358958522368,14/2/17,Retweet,RT @rknfc: मैं अच्छे सिस्टम के लिए लड़ता रहूँगा। हर हालत में। सदैव। https://t.co/WV50mI9ttt
831399620999667712,14/2/17,Retweet,"RT @msrbpl: 2 years of Delhi Governance, why the Poor and Lower-middle class love AAP

https://t.co/8CjcsDpt9C https://t.co/gIsyQ0YzTR"
831398908743999488,14/2/17,Retweet,"RT @DaaruBaazMehta: BREAKING

LG Anil Baijal clears Delhi Govt proposal for increase in Pension for Delhites.

Delhi Govt to provide highes…"
831398344484278272,14/2/17,Retweet,"RT @AAPExpress: पिछले 2 साल में .@ArvindKejriwal सरकार द्वारा जनता के लिए किये काम । 

#साल_2_काम_ढेरों https://t.co/1FxTNDClw9"
831398298074415104,14/2/17,Retweet,RT @jitenderkhalsa: Two years of AAP govt: Survey by LocalCircles shows Delhi’s @ArvindKejriwal govt curbed corruption https://t.co/WRlEMF3…
831398247956570112,14/2/17,Retweet,"RT @AAPInNews: Two years of AAP govt: Survey shows Delhi’s Kejriwal govt curbed corruption

https://t.co/0FPVygXqMy https://t.co/XQqXBlfZaR"
831377292014161920,14/2/17,Retweet,"RT @DaaruBaazMehta: #साल_2_काम_ढेरों

✅Education
✅Health
✅Electricity 
✅Water

Wo Pareshaan karte rahe, Hum Kaam karte Rahe https://t.co/iK…"
831377264885391360,14/2/17,Retweet,"RT @DaaruBaazMehta: JUST IN
 
Delhi government to inaugurate &amp; dedicate 633 more community toilets in 14 JJ clusters tomorrow

@ArvindKejri…"
831376972009795584,14/2/17,Retweet,"RT @KapilMishraAAP: देखिये इस छोटे से वीडियो को, क्या होता है जब आपकी सरकार आपके लिए काम करती है , दिल्ली जल बोर्ड का रिपोर्ट कार्ड :) 

ht…"
831376954905341953,14/2/17,Retweet,"RT @AAPInNews: अगले 4 मिनट में देखिये कैसे बना रहे है दिल्ली को पानी के लिए आत्मनिर्भर - अपने आप में अद्वितीय परियोजना 
https://t.co/z6bnk7…"
831114704349126656,13/2/17,Retweet,"RT @DaaruBaazMehta: SHOCKING

EVM Machines in Strong rooms in Punjab. But RO allows people inside and they move the boxes

Where is EC?
htt…"
831114687240495104,13/2/17,Retweet,"RT @AAPExpress: RO allowed 4 people to enter the strong room where EVM machines are kept to take some papers,but they tried to move boxes w…"
831114668785610756,13/2/17,Retweet,RT @SanjayAzadSln: EVM - strongroom ये देखिये किस तरह EVM ले जाने की कोशिश की गई  https://t.co/Lpl6x6P16B
831114620672757760,13/2/17,Retweet,RT @ashu3page: Was this appointment done after advertisments followed by other  procedures? How many were shortlisted for the post before a…
831114611730452481,13/2/17,Retweet,RT @ashu3page: Big question : were all procedures followed for the appointment? https://t.co/SeZmuYvpF6
831082828406222851,13/2/17,Retweet,RT @rishikeshlaw: EC is least bothered to ensure the safety of EVMs .Are they up to  doing some mischief ? https://t.co/NjpkMBmJGn
831082632364429313,13/2/17,Self,Officers entered strongroom on the pretext of taking some papers but started removing EVMs. https://t.co/VBrJW2SWcM
831082374230183936,13/2/17,Retweet,"RT @PreetiSMenon: This is real Swach Bharat. Brought to you not by Modi Sarkar, but by Delhi AAP Govt. 
Woh Ads dete rahe, hum kaam karte r…"
831081802794045440,13/2/17,Retweet,"RT @ipathak25: RO allowed 4 people to enter the strong room where EVM machines are kept to take some papers, but they tried to move boxes w…"
831074543687004161,13/2/17,Self,This is absolutely shocking. Punjab officials trying to remove EVM machines https://t.co/7qggvhTDd2
831073909193666560,13/2/17,Retweet,"RT @RuhiTewari: Why are ministers in this govt still in opposition mode?You're in power, pls probe these scams fairly &amp; punish guilty inste…"
831071533455990784,13/2/17,Retweet,RT @AnkitLal: Telugu Super Star @PawanKalyan appreciated work by #AAP and @ArvindKejriwal. https://t.co/FuiOnvyG0g
831070973856133120,13/2/17,Retweet,"RT @SanjayAzadSln: लुधियाना नाभा में R.O की मिलीभगत से EVM ले जाने की कोशिश की गई,CEC और CEO से बात हुई,उन्होंने सख़्त कार्यवाही की करने को…"
831070899021287424,13/2/17,Retweet,RT @ashu3page: Need to investigate if that was orchestrated by ISI and Pakistan to divide India ? https://t.co/woHJkIwLtg
831040277179621377,13/2/17,Retweet,"RT @msisodia: Open Defecation Free Delhi - In 6 months.

7000+ Toilets already constructed in 2 Yrs.

#साल_2_काम_ढेरों

Do Watch! https://t…"
831040227300872192,13/2/17,Retweet,"RT @AapKaGopalRai: गुजरात में 'महुआ'के समूह लग्न समारोह में मोरारी बापू जी ने कहा - गुजरात में 'आप' का स्वागत है 
मै दिल से उनका धन्यवाद कर…"
830928780713566208,12/2/17,Retweet,"RT @AnkitLal: A very interesting thread.

Do read if you want to understand why the rich love to hate AK. https://t.co/Jq12NMqq9V"
830928080025767936,12/2/17,Retweet,RT @ashoswai: Mr @KirenRijiju - U are the home minister for 3 yrs now. Stop tweeting like a Troll &amp; explain what have U done to unearth the…
830926931293982720,12/2/17,Retweet,RT @SatyendarJain: Main diff. between developed and underdeveloped countries is free quality health and quality educational facilities http…
830926585771405314,12/2/17,Retweet,RT @ashu3page: The ISI man is part of the party. https://t.co/n2IreWK6jO
830926502904553473,12/2/17,Retweet,RT @sagarikaghose: Important story. ISI agents arrested in Madhya Pradesh linked to BJP https://t.co/G07tzfHnDq via @indiatoday
830926344804392961,12/2/17,Retweet,RT @neo_pac: Must Read! most incredible 'summary' of Modi's felonies by @AashishKhetan @ArvindKejriwal @dilipkpandey @jalajboy https://t.co…
830926250864566272,12/2/17,Retweet,"RT @DaaruBaazMehta: WATCH N SHARE

Health Revolution under @ArvindKejriwal Govt in Delhi

Janta's Sarkar, Caring Sarkar. AAP ki Sarkar.

ht…"
830799087486119936,12/2/17,Retweet,"RT @cbhanp: Not just local BJP leaders, but big names too involved in Gujarat sex racket: AAP
 https://t.co/K0IRuRzXmW by #riyalovezu via @…"
830798422600921088,12/2/17,Retweet,"RT @DaaruBaazMehta: PM Modi is the first PM to have a :

❌Wife but wont accept her
❌Degree but wont show it
❌Proof of Corruption but wont A…"
830798210562076673,12/2/17,Self,https://t.co/RkbpTEKnUh
830798023340892160,12/2/17,Self,Must read https://t.co/0fplbTgNNm
830747694859636738,12/2/17,Retweet,"RT @JantaKaReporter: Modi's note ban was the biggest scam of 2016, says P Chidambaram
https://t.co/1aOulkohgY"
830747624655450112,12/2/17,Retweet,"RT @JantaKaReporter: Not just local BJP leaders, but big names too involved in Gujarat sex racket: AAP
https://t.co/SMBl3AMpx6"
830747602584866816,12/2/17,Retweet,RT @AapKaGopalRai: 'गुजरात बीजेपी नलिया सेक्स स्केंडल' के खिलाफ प्रदर्शन कर रही @AAPGujarat महिला कार्यकर्ताओं का थाने में भी आंदोलन जारी h…
830747522054303744,12/2/17,Retweet,RT @msisodia: Thanks Richa! These kids need more love and attention like this. https://t.co/4gy1SNhyMb
830711689024729088,12/2/17,Retweet,"RT @DaaruBaazMehta: WATCH N SHARE

Delhi Government schools back on track

Education Revolution under @msisodia @ArvindKejriwal 

 https://…"
830711587384102912,12/2/17,Retweet,"RT @JantaKaReporter: BJP's IT Cell man Dhruv Saxena arrested for spying for Pakistan, silence in Bharat Mata Ki Jai camp https://t.co/77Sch…"
830454183476097026,11/2/17,Retweet,RT @RealHistoryPic: BJP is the only political party to get ISI mark certification in India. ~ Amit Shah(2017) https://t.co/roSeqpybh8
830454124898459648,11/2/17,Self,U must watch this song https://t.co/vwXLoNAGrT
830317509089779712,11/2/17,Retweet,"RT @ndtvindia: पीएम मोदी के 'जन्मपत्री' वाले बयान पर अरविंद केजरीवाल ने कहा- आप उनसे डरते क्यों हो? 
https://t.co/J9OQBshTbq
#ArvindKejriwa…"
830317269712396288,11/2/17,Retweet,"RT @AAPkabhanu: READ EXCLUSIVE -

Dy CM @msisodia Interview - ""MCD कैसे चलती है हम दिखाएंगे ""        @ArvindKejriwal @dilipkpandey https://…"
830317159993597952,11/2/17,Retweet,"RT @sonalndtv: Never a dull moment in UP! Voter: ""first we stood in long lines for cash, now have to stand in line again to teach them a le…"
830317105647988736,11/2/17,Retweet,RT @sharmanagendar: Polling begins in UP at 7 AM so EC's cold weather excuse to have started voting in Punjab at 8 AM falls flat. Impartial…
830309387252019200,11/2/17,Retweet,"RT @_sabanaqvi: My cover story on AAP, amazing growth. The angry young party | Business Line https://t.co/2ps7HALktg"
830201279402037248,10/2/17,Retweet,"RT @raghav_chadha: PM ought to act on evidence in his possession.
Dereliction of duty?
IPC 221: Intentional omission to apprehend on part o…"
830094630897061888,10/2/17,Retweet,RT @RealHistoryPic: The dignity of PM post is suffering as much as Jashodaben. ~ Janata. (2017) https://t.co/f2oKOxSzFR
830090100964876288,10/2/17,Retweet,"RT @AnkitLal: और उस जन्मपत्री पर मोदी कुंडली मार कर बैठा हुआ है।

भाजपा और कांग्रेस के भ्रष्टों को बचा रहा है।

सब मिले हुए हैं। https://t.…"
830090026616623106,10/2/17,Retweet,RT @nareshkumar1539: खानपुर गांव के जाटव मोहले में 20 साल पुरानी  पानी की लाइन का उद्दघाटन करते हुए विधायक @AjayDutt48 जी @ArvindKejriwal h…
830089443285479424,10/2/17,Retweet,"RT @DaaruBaazMehta: So Basically,

PM Modi has all the relevant data and proof against Congress leaders,  But has made a Deal and is protec…"
830088796209229824,10/2/17,Retweet,RT @jalajboy: Is this an acceptance of Kejriwal's charge that there is some setting between Cong &amp; BJP. If he has all the details why doesn…
830088700545478656,10/2/17,Retweet,RT @RealHistoryPic: Helping corrupts by hiding evidence is a punishable offence. ~ Indian Penal Code.(1862) https://t.co/EjiL8JaHo8
830088245048283136,10/2/17,Retweet,RT @msisodia: हम जनता के मन की बात करें तो भ्रष्टाचार और आप अपने मन की बात करें तो देशभक्ति? https://t.co/hvN0neQiEg
830088155768377344,10/2/17,Retweet,RT @msisodia: सोशल मीडिया में विज्ञापन का भुगतान क्रेडिट लिमिट/क्रेडिट कार्ड के जरिये  होता है। मोदी सरकार ने किस क्रेडिट कार्ड/लिमिट का इ…
830088132104056832,10/2/17,Retweet,RT @ashutosh83B: वाह ! क्या प्रधानमंत्री है धमकी देता है । कार्रवाई नहीं करता । अगर है कांग्रेसियों की जन्मपत्री तो अभी तक कार्रवाई क्यों न…
830088055876825088,10/2/17,Retweet,"RT @msisodia: मैंने RTI लगाई है कि मेक इन इंडिया, नमो एप, स्टार्ट अप इंडिया, डिजिटल इंडिया के Advt सोशल मीडिया पर देने की भारत सरकार की प्र…"
830087361774039040,10/2/17,Self,"आप कोंग्रेसियों पर ऐक्शन नहीं लेते, उनसे डरते क्यों हो? चुनाव के पहले उन्हें खोखली धमकियाँ देते हो। लगता है आपकी ज… https://t.co/cNcAjsaZtC"
830086447252135936,10/2/17,Retweet,"RT @KapilMishraAAP: Presenting my  2 Year Report Card to citizens

Report card of Kapil Mishra - 

https://t.co/iTzYRXmIHu"
830086398833078273,10/2/17,Retweet,"RT @DaaruBaazMehta: JUST IN

Dy CM @msisodia filed an RTI at the PMO on ad spend of NDA Govt

cc @ArvindKejriwal https://t.co/1Yit1sxbEx"
830086332252688385,10/2/17,Retweet,"RT @PankClick: डिप्टी सीएम @msisodia ने मोदी सरकार के इन चार कैम्पेन पर पूछे 10 सवाल -

1. मेक इन इंडिया
2. नमो एप
3. स्टार्ट अप इंडिया
4.…"
829939812958236672,10/2/17,Self,"जैसे PMO ने digital campaigns का ठेका दिया था, वैसे ही मनीष ने दिया। मोदीजी मनीष की CBI जाँच करा रहे तो मोदीजी की… https://t.co/2TVBDp34fJ"
829846391081938948,10/2/17,Self,"मोदी जी, तेज़ बहादुर कहाँ है? https://t.co/aEzwycuW4L"
829846158012882944,10/2/17,Retweet,RT @Rohinisgh_ET: Shocking if true. Where is Tej Bahadur? https://t.co/NuXm5ukFVt
829841863750279168,9/2/17,Retweet,"RT @varungrover: A cocktail of diplomacy, hatred, lies, rape-threats, &amp; cuss-words - what our PM's twitter feed looks like. https://t.co/g5…"
829706966922457088,9/2/17,Retweet,"RT @JantaKaReporter: I should've shot these people the day my children died: Neelam Krishnamoorthy on Supreme Court's verdict
https://t.co/…"
829647523505545216,9/2/17,Self,झूठ! मोदी जी ने सहारा बिरला से रिश्वत ली। नोटबंदी 8 लाख करोड़ का घोटाला। भ्रष्टाचार में आप लोग तो कोंग्रेस के भी बा… https://t.co/qs69yUYdrs
829646855772385280,9/2/17,Retweet,"RT @ajittyagiawg: नौजवानों तेरे कंधे पर जगत का भार है,
तू नही तो ज़िन्दगी का बंद हर बाजार है! @SanjayAzadSln @ArvindKejriwal @dilipkpandey…"
829641925942652929,9/2/17,Retweet,RT @rohanduaTOI: BRK:Punjab and Haryana high court asks EC to consider AAP's suggestions regarding protection of EVMs.Petition disposed of.…
829607963505537026,9/2/17,Retweet,"RT @sagarikaghose: What a lot of utterly foul vulgar language Bhakts are using these days. Chee chee. And they call themselves ""Hindu"" and…"
829607555345158149,9/2/17,Retweet,"RT @BajpaiDeepak: नाम नहीं लूंगा, पर स्वतंत्र चुनाव के नाम पर सरकार की दलाली करने वाले देखें और चुल्लू भर पानी में डूब मरें: मजीठा से https…"
829606924316348417,9/2/17,Self,FIR against me n a notice after elections to Parrikar? https://t.co/05Fy1jEisW
829606666102398976,9/2/17,Self,https://t.co/gEBS6bSP7Y
829277115350732800,8/2/17,Retweet,"RT @AapKaGopalRai: अमित शाह के करीबी महेश शाह को आईटी डिपार्टमेंट क्लीन चिट देकर क्यों बचाना चाह रही है।
https://t.co/a1SEwYFRnf"
829277025336705024,8/2/17,Retweet,"RT @FinancialXpress: PM Narendra Modi taking a jibe at #BhagwantMann in Parliament shows that #AAP is fast emerging as a threat to BJP
http…"
829227537893048320,8/2/17,Retweet,RT @ashu3page: This situation continue at many places even in New Delhi. https://t.co/C5V6StaSQf
829217599334522880,8/2/17,Retweet,"RT @ashu3page: One In Four ATMs Still Don't Have Cash 3 Months After Demonetisation.
https://t.co/xmuMmBpYRl"
829217542409486337,8/2/17,Retweet,RT @Rohinisgh_ET: War on black money and all that jazz! https://t.co/ehS2UKb9uK
829217521333104640,8/2/17,Retweet,"RT @ashu3page: Remember Gujarati Mahesh Shah picked up from studio by IT in 13K Cr Black money &amp; threatened to name Guj polticians?
https:/…"
829216830971588608,8/2/17,Retweet,RT @Rohinisgh_ET: How is this news? https://t.co/lm15kXVRKx
829188440952537088,8/2/17,Retweet,RT @ashu3page: आज लोकसभा में मोदी जी कपिल शर्मा को भी मात दे रहे हैं।
829107267916029952,7/2/17,Retweet,RT @DelhiTalwar: Modi's invisible hand is visible in the instability in Tamil Nadu.
828990272734244865,7/2/17,Retweet,"RT @AAPInNews: Ensure enough stock of medicines in govt hospitals: @ArvindKejriwal

https://t.co/sE9bEhLva4 https://t.co/It74RYA4X9"
828990135786041346,7/2/17,Retweet,RT @AAPExpress: CM .@ArvindKejriwal has directed Chief Secretary M M Kutty to ensure there was sufficient stock of medicines in government-…
828986165013327873,7/2/17,Retweet,RT @anuragdhanda: Electoral bond buyer anonymity + making foreign funding thru Indian Subsidiary legal = Massive foreign funds in Indian Po…
828986158461771776,7/2/17,Retweet,RT @ashu3page: Ex Delhi CM's Secy Rajendra Kumar escalates another attack against CBI. https://t.co/dv250M1oE8
828852959576416256,7/2/17,Retweet,"RT @rknfc: The Agency - Who Lasts Longer?
https://t.co/OGL6E0tGNs"
828852937594015744,7/2/17,Retweet,"RT @rknfc: The Agency - Beyond Rule of Law
https://t.co/9tkoU6mV96"
828852920099565569,7/2/17,Retweet,"RT @rknfc: A letter to Myself
https://t.co/nhAb7cFToT"
828852374521335808,7/2/17,Retweet,"RT @_pitashri: #AAP govt. Build 6,178 flats as multi-storey apartment to rehabilitate the slum dwellers of #Delhi.
.@dilipkpandey .@AamAadm…"
828852321270456322,7/2/17,Retweet,"RT @INarendra7: ये कोई प्राइवेट अस्पताल नही,

ये दिल्ली सरकार द्वारा बनाया गया नया सरकारी अस्पताल है,

Thanx @ArvindKejriwal @SatyendarJain…"
828843255643009025,7/2/17,Retweet,"RT @cbhanp: So true, am in Awadh, saw so many stoned ATM doors, but never saw those images on news channels... https://t.co/zP5pHANSxj"
8.28818E+17,7/2/17,Retweet,RT @aapkaprithvi: Looking forward to sharing story of a people's revolution .@indiaconf2017 https://t.co/p9sFxUE1MR
828817039015895040,7/2/17,Retweet,"RT @AAPInNews: False education dept affidavit in High Court helped Mirambika school

Govt to suspend officers 

https://t.co/K0QDKK3aAj"
828741988442742784,6/2/17,Retweet,"RT @SudhirAAP: पटपड़गंज की 350 झुग्गी झोपड़ियों के निवासियों को दिए गए पक्के मकान।

""जो कहा, सो किया...जो कहेंगे, वह करेंगे""

@ArvindKejriw…"
828741934290128896,6/2/17,Retweet,"RT @JarnailSinghAAP: Can u believe it's a govt hospital in delhi,
Big Achievement by team @ArvindKejriwal 
@SatyendarJain 
@Grover1955 👍
ht…"
828741919693893632,6/2/17,Retweet,RT @Rohinisgh_ET: BJP's promise of Ram Mandir also seems to have no takers. Mahants at the Magh mela were particularly dismissive... https:…
828741906192412673,6/2/17,Retweet,RT @Rohinisgh_ET: Travelling in UP and the anger with demonetisation is the one thing that consistently stands out. Wonder how Delhi analys…
828741872780664833,6/2/17,Retweet,RT @neo_pac: Wow! Must listen to @SanjayAzadSln sing! 😀👌@ArvindKejriwal @aartic02 @dilipkpandey @DonMufflerMan @anshBx @kumarshashwat97 htt…
828741806913310720,6/2/17,Self,"इन ग़रीबों की ख़ुशी देखिए मोदी जी। आपने कितनी कोशिश की इन ग़रीबों का विकास रोकने की, पर हम भगवान का नाम लेकर काम कर… https://t.co/mr3AIEEx7F"
828741105080373248,6/2/17,Retweet,RT @raghav_chadha: Retrospective amendment to Income Tax law strengthens Raid Raj making Income Tax Dept yet another vehicle for vendetta o…
828740998742175744,6/2/17,Retweet,"RT @ashu3page: Juts in- These EWS flats for families living in Slums will be constructed at Lajpat Nagar, Bhalaswa, Dev Nagar, Mongol Puri…"
828740389821566976,6/2/17,Self,"मोदी जी की तमाम अड़चनों, सभी गिरफतारियों और CBI रेड के बावजूद night shelters में ज़बरदस्त सुधार किया। https://t.co/aS7Rb1Y2k0"
828739012798009344,6/2/17,Self,Shocking. Is India becoming a police state? Is this ease of doing business? https://t.co/XBw5jeE17J
828738474761007104,6/2/17,Retweet,RT @hsphoolka: Request to our Candidates to be vigilant &amp; procedure to be followed. https://t.co/7z6f8CIIM5
828737314654351361,6/2/17,Self,"मोदी जी, आपकी तमाम अड़चनों के बावजूद हमने दिल्ली के ग़रीबों को पक्के मकान देने शुरू कर दिए। आप अपना धर्म कीजिए, हम… https://t.co/XDJ9rjWtch"
828736816387723264,6/2/17,Self,"मोदी जी, आपकी सारी गिरफतारियों और तमाम अड़चनों के बावजूद दिल्ली सरकार ऐसा ज़बरदस्त काम कर रही है। आप अपना धर्म कीजि… https://t.co/KmSvLrBnc2"
828664430774808580,6/2/17,Retweet,RT @Rohinisgh_ET: The Swamy video on Sonia Gandhi is the most disgusting thing I have heard in a long time. Truly shameful!
828664244476342273,6/2/17,Retweet,RT @sid_050175: Never have I seen a govt. work for the least privileged in the society like this. Take a bow @ArvindKejriwal @msisodia &amp; te…
828664244258222080,6/2/17,Retweet,"RT @supermomvibha: मनीष जी, इन सारे लोगो की दुआए आपको मिलेंगी,भगवान आपको अच्छी सेहत और लंबी उम्र दे https://t.co/tRxefUb85K"
828658503824707584,6/2/17,Retweet,"RT @BhagwantMann: आज संसद में पंजाब और देश के मुद्दों पर अपनी बात कही !

कांग्रेस और अकाली दल के पंजाब हितैषी सांसद संसद से गायब थे.

https…"
828654661070581760,6/2/17,Self,Earthquake in Delhi NCR. I pray for everyone's safety
828652703840600066,6/2/17,Retweet,RT @sonaliranade: The difference between Trump &amp; Modi ji is that Trump ji doesn’t have enough tycoons in his pocket to buy up all the trucu…
828650880882790401,6/2/17,Retweet,"RT @RealHistoryPic: People not falling in the trap of development now...lets continue with our grand old slogan ""Mandir wahin banayenge"".(2…"
828612441894383616,6/2/17,Retweet,RT @BajpaiDeepak: .@ArvindKejriwal  Returning Officer:s name is Gagandeep Singh Virk. We r also filing an FIR against him.
828611897389838336,6/2/17,Retweet,RT @HardikPatel_: भाजपा कोई दल नहीं हैं लेकिन दूसरी पार्टीयों से आए भ्रष्ट नेताओ का दलदल हैं।।।
828593417110196225,6/2/17,Retweet,RT @AAPkaSurender: माननीय मुख्यमन्त्री अरविन्द केजरीवालNDMCके दिवंगत हरपाल बाल्मीकी के परिवार से मिले जिन्होंने नौकरी में दिक़्क़तों के कार…
828564817883508737,6/2/17,Retweet,"RT @upendrakumar104: मनीष सिसोदिया जी ने झुग्गी के बदले पक्का मकान दिया वहां के झुग्गीवासी  बहुत खुश थे,उन्ही की जुबानी सुनिये कितने खुश है…"
828564778784206848,6/2/17,Self,This officer shud be immediately suspended and EC shud ensure safety of all EVMs https://t.co/5LdzBGIDcW
828563901956530176,6/2/17,Self,एक बात तो है। आम आदमी पार्टी ने सभी पार्टियों के नेताओं को टोपी तो पहना दी। https://t.co/qGqYGLfLt4
828562903489867776,6/2/17,Retweet,"RT @DaaruBaazMehta: WATCH N SHARE

Janta's Sarkar at Work in Delhi. Look at the happiness in the eyes of these JJ cluster residents.Thx

ht…"
828547172043878400,6/2/17,Retweet,"RT @DaaruBaazMehta: MUST WATCH

Aam Janta's sarkar. @ArvindKejriwal AAP ki Sarkar. 

Works 24*7 for Janta. Listen what she has to say.

 ht…"
828547036874092544,6/2/17,Retweet,"RT @DaaruBaazMehta: MUST WATCH

A Jhuggi resident talks about how Delhi Govt has rehabilitated them, without use of bulldozers. Thx

https:…"
828534111564226560,6/2/17,Retweet,RT @PankClick: Breaking: CM @ArvindKejriwal ने आशा किरण होम में हुई मौत पर DCW की रिपोर्ट पर चिंता जताते हुए चीफ सेक्रेटी से रिपोर्ट देने…
828532446714957825,6/2/17,Self,Shocking. What is his name? https://t.co/xTyjhLOxy7
828523871447887872,6/2/17,Retweet,RT @KhannaPal: Water minister @KapilMishraAAP inaugurated sewer line work in Sangam Vihar yesterday. https://t.co/Yl25PohAGk
828523801713397760,6/2/17,Self,Another tight slap on Modi ji's vindictive politics https://t.co/eIaAjOkJgI
828521518875320320,6/2/17,Retweet,"RT @DaaruBaazMehta: BREAKING

Delhi's Tis Hazari court grants bail to DCW chief @SwatiJaiHind in alleged DCW job scam case

Political Vende…"
828521308396752897,6/2/17,Retweet,"RT @ashu3page: अरविंद केजरीवाल अब नरेंद्र मोदी को उनके गढ में देंगे चुनौती, गुजरात के कई मौजूदा विधायक और नेता आम आदमी पार्टी के संपर्क में…"
828521029857259520,6/2/17,Retweet,"RT @INarendra7: दिल्ली के पटपड़गंज में 350 झुग्गी वालो को मिले पक्के मकान,

""जो कहा
 सो किया""

दिल्ली सरकार,
आप की सरकार।

Thanx @ArvindKej…"
828520913616318464,6/2/17,Retweet,RT @PreetiSMenon: This is what @AamAadmiParty was made for. Thank you once again @msisodia and @ArvindKejriwal for working tirelessly to fu…
828515573256450048,6/2/17,Self,ग़रीबों को रहने के लिए पक्के मकान। https://t.co/a8Q7WpogKk
828457622802137088,6/2/17,Retweet,"RT @ManjoteSingh: AAP Eyes Gujarat, Launches `Azadi Andolan' Across 182 Assembly https://t.co/R9550CuQYV"
828426297378418688,6/2/17,Retweet,RT @BajpaiDeepak: The pot calls the kettle black-it sums up Modi class of politics https://t.co/Rmx4ngh41n https://t.co/to7LuCcBen
828423886857334784,6/2/17,Retweet,RT @raghav_chadha: A CEO’s tale: How demonetisation halved the profits of a multinational company that used no cash https://t.co/pSvndb4VGS
828423828069965824,6/2/17,Retweet,"RT @DaaruBaazMehta: MUST WATCH

Punjab has voted
Punjab is all set to welcome ""AAP Jhaadu Govt"" on March 11th

Punjab awaits AAP . @ArvindK…"
828423432324861952,6/2/17,Retweet,RT @AtishiMarlena: Schools and all related officials become accountable to parents; come to address grievances at #SMCSabha in Dwarka (1/n)…
828249527153020930,5/2/17,Retweet,"RT @AAPPunjab2017: AAP volunteers in Pataila keeping a watch on the Strongroom that holds the EVMs. 

#AAPProtectsEVMs https://t.co/93LjMjS…"
828248863425261569,5/2/17,Retweet,RT @AAPOverseas: AAP Overseas volunteers meeting @ArvindKejriwal @DrKumarVishwas @msisodia @JarnailSinghAAP at CM House. Thanks to NRIs for…
828248309902999554,5/2/17,Retweet,RT @SanjayAzadSln: अमित शाह की रैली फ़्लॉप BJP की UP में 50 से कम सीटें आयेंगी https://t.co/mRbti3ODfT
828248159851790337,5/2/17,Retweet,"RT @DaaruBaazMehta: NGO Uday Foundation praises Delhi Govt efforts in improving Delhi Night Shelters.

Honest Governance can do wonders for…"
828247540181061632,5/2/17,Retweet,"RT @abhi_chokhani: @rahulverma08 @SatyendarJain

it is not an ordinary shelter. Clean hall with cot, bed sheet, pillow, brush-paste, hot ba…"
828247454566973440,5/2/17,Self,Am glad that independent people are appreciating the work of Delhi govt https://t.co/aS7Rb1Grss
828246895424311298,5/2/17,Retweet,"RT @DaaruBaazMehta: AAP will make sure Punjab's election remains Fair without foul-play.
EVMs are being gaurded by AAP vols 24*7 until resu…"
828225161606397952,5/2/17,Retweet,"RT @SourabhJainIET: AAP is powered by the energy and passion of its volunteers, they now guard EVMs to ensure no tampering is done. 

#AAPP…"
828224978105536512,5/2/17,Retweet,"RT @SourabhJainIET: Salute 👏

.@AamAadmiParty  Volunteers in Pataila keeping a watch on the Strongroom that holds the EVMs. 

#AAPProtectsE…"
